0.7553191	0.9041769
0.7445008	0.9110487
0.7602403	0.8969697
0.7556288	0.9147072
0.7482172	0.9056604
0.7634465	0.9103753
0.7589099	0.9219982
0.7686904	0.9209302
0.7575012	0.9206349
0.7503621	0.9241820
0.7508306	0.9109698
0.7413235	0.9126739
0.7460100	0.9130930
0.7457169	0.9041096
0.7279121	0.9200430
0.7212971	0.9142043
0.7286755	0.9079320
0.7103360	0.8957688
0.7010735	0.9090308
0.7117008	0.9019993
0.6962376	0.9057692
0.6787732	0.8994160
0.7063369	0.8965300
0.7159676	0.8973105
0.7270758	0.9043897
0.7234193	0.8964497
0.7406906	0.9001702
0.7516297	0.9047750
0.7390600	0.9080993
0.7507886	0.9105038
0.7601700	0.9151751
0.7686480	0.9167503
0.7505869	0.9123158
0.7608329	0.9225977
0.7728388	0.9262122
0.7610147	0.9273793
0.7388499	0.9147359
0.7627708	0.9024823
0.7808081	0.9356150
0.7820035	0.9392265
0.7962485	0.9485783
0.7840532	0.9438703
0.7830018	0.9445087
0.7670745	0.9428089
0.7451429	0.9374644
0.7437208	0.9300074
0.7460283	0.9370579
0.7425577	0.9279579
0.7189055	0.9273286
0.7045362	0.9229514
0.6907321	0.9314713
0.7065385	0.9326036
0.7154097	0.9323120
0.7215629	0.9035075
0.7226921	0.9020746
0.7285640	0.9292554
0.7192407	0.9288775
0.7146203	0.9296434
0.6970995	0.9269731
0.7003621	0.9304827
0.6858323	0.9290273
0.6931419	0.9393570
0.7394674	0.9399162
0.7586116	0.9334668
0.7608413	0.9388513
0.7492860	0.9341504
0.7509881	0.9386044
0.7552335	0.9343771
0.7607108	0.9323489
0.7587157	0.9328919
0.7474221	0.9275337
0.7553360	0.9297704
0.7464832	0.9383392
0.7302799	0.9372217
0.7245342	0.9284283
0.7207186	0.9311556
0.7090795	0.9308214
0.6602156	0.9291541
0.6141855	0.9251174
0.5638468	0.9214956
0.5886633	0.9124398
0.6145346	0.9027599
0.6604434	0.9001631
0.6843373	0.8629442
0.6965583	0.8658203
0.6709724	0.8520280
0.6902655	0.8525785
0.6954420	0.8457300
0.6861063	0.8654368
0.6968085	0.8723122
0.6802132	0.8776903
0.6898570	0.8770470
0.7108434	0.8891160
0.7205120	0.9051276
0.7346459	0.9019512
0.7395253	0.9221528
0.7508269	0.9173763
0.7461431	0.9220056
0.7351598	0.9115646
0.7311359	0.9038634
0.7229862	0.9011494
0.7119106	0.8896813
0.7202073	0.9054936
0.7089276	0.8869715
0.6972332	0.8895051
0.7016645	0.8879616
0.6884003	0.8829569
0.6940154	0.8876138
0.6908131	0.8963902
0.6762109	0.9018926
0.6766285	0.8879212
0.6760497	0.8977273
0.6609061	0.9037704
0.6687884	0.9055841
0.6817774	0.9020543
0.6932409	0.9022743
0.6935589	0.9106036
0.7075874	0.9121265
0.6987395	0.9074678
0.6952264	0.8998190
0.7053842	0.9034278
0.6855295	0.9029286
0.6921997	0.9081416
0.6920549	0.9056544
0.7031075	0.9109244
0.7002034	0.9098075
0.6791016	0.9011637
0.6932314	0.9122964
0.7016919	0.9010470
0.6970133	0.9136531
0.6759757	0.9114659
0.6621622	0.8997118
0.6770509	0.9037917
0.6652970	0.8962435
0.6668897	0.8870637
0.6544118	0.8949207
0.6557430	0.8899408
0.6484388	0.8914004
0.6605534	0.8854060
0.6683261	0.8830476
0.6857654	0.8871087
0.6559466	0.8845966
0.6529925	0.8901112
0.6736750	0.8959981
0.6644831	0.9063984
0.6381945	0.8788713
0.6302223	0.8729006
0.6431657	0.8658909
0.6460945	0.8633498
0.6314240	0.8629067
0.6521739	0.8687675
0.6723114	0.8769135
0.6696274	0.8777823
0.6797543	0.8776850
0.6765165	0.8798737
0.6822742	0.8801295
0.6824946	0.8744239
0.6832996	0.8846083
0.6666667	0.8805147
0.6763893	0.8814815
0.6750956	0.8842925
0.6885446	0.8857167
0.7001287	0.8851624
0.6934264	0.8912420
0.6946572	0.8972613
0.6921031	0.9006295
0.7063092	0.8971976
0.6891233	0.8902164
0.7183667	0.9044595
0.7028675	0.9023055
0.6880826	0.8947760
0.6972391	0.8881412
0.6991783	0.8766634
0.7056986	0.8892975
0.7181026	0.8972285
0.7010907	0.8943108
0.6768565	0.8877241
0.6411160	0.8752057
0.6419488	0.8813540
0.6654700	0.8864231
0.6760381	0.8810422
0.6569637	0.8864100
0.6417244	0.8893363
0.6173182	0.8860502
0.6086362	0.8792079
0.6259462	0.8845606
0.6562115	0.8960958
0.6861693	0.9043192
0.7199428	0.9051127
0.7118367	0.8978654
0.6987115	0.9021402
0.6947313	0.9017571
0.6856645	0.9031718
0.6641068	0.8859857
0.6449754	0.8848094
0.6325281	0.8806191
0.6381336	0.8799109
0.6346757	0.8885925
0.6152617	0.8819946
0.6359890	0.8882692
0.6491073	0.8873389
0.6499927	0.8879775
0.6621406	0.9010049
0.6537691	0.9038935
0.6601247	0.9004484
0.6552473	0.8941236
0.6560404	0.8841804
0.6316442	0.8835660
0.6191684	0.8833656
0.6330771	0.8892639
0.6368172	0.8911765
0.6442748	0.8861632
0.6419467	0.8953903
0.6387435	0.9015300
0.6361840	0.9061632
0.6446761	0.9065641
0.6585695	0.9120000
0.6673898	0.9073588
0.6901672	0.9167024
0.6701807	0.9130600
0.6736828	0.9096258
0.6754239	0.9162982
0.6893266	0.9147745
0.7049874	0.9171816
0.6828906	0.9072959
0.6536082	0.9028213
0.5827842	0.8876532
0.5243159	0.8792376
0.4668261	0.8664821
0.4678407	0.8621215
0.4746695	0.8748180
0.4822065	0.8771460
0.4938292	0.8563793
0.5122898	0.8582055
0.5289614	0.8551181
0.5271702	0.8648949
0.5358943	0.8599623
0.5337286	0.8357068
0.5505087	0.8417717
0.5810774	0.8555888
0.5815773	0.8621737
0.5898721	0.8720695
0.5937154	0.8724737
0.6061655	0.8767814
0.6161400	0.8849804
0.6183663	0.8874424
0.6172411	0.8907480
0.5972002	0.8809159
0.5855705	0.8750133
0.5670433	0.8651758
0.5381449	0.8640131
0.5037376	0.8584749
0.4855807	0.8599663
0.4847420	0.8580634
0.5059697	0.8721099
0.4950608	0.8709357
0.5321973	0.8803139
0.5527188	0.8770622
0.5669725	0.8690714
0.5709408	0.8724359
0.5742591	0.8783282
0.5963311	0.8785047
0.6295049	0.8810740
0.6226852	0.8771072
0.6364722	0.8878812
0.6568194	0.8986415
0.6508324	0.8994643
0.6220431	0.8964057
0.6011422	0.9001134
0.5807142	0.8959193
0.5549013	0.8776919
0.5415375	0.8695916
0.5450323	0.8792181
0.5344977	0.8837504
0.5386429	0.8920505
0.5542405	0.8871785
0.5750181	0.8809492
0.5898575	0.8793938
0.6039623	0.8852882
0.6044279	0.8875380
0.5955199	0.8931798
0.5768421	0.8965160
0.5780258	0.8896838
0.5670562	0.8759427
0.5491849	0.8647550
0.5136818	0.8654535
0.4671270	0.8623685
0.4387381	0.8551226
0.4401852	0.8574239
0.4866052	0.8731864
0.4847730	0.8752322
0.4855182	0.8840997
0.4852378	0.8894898
0.5025000	0.8583982
0.5165826	0.8386391
0.5278409	0.8286853
0.5548197	0.8379687
0.5733291	0.8399366
0.6264341	0.8599069
0.6741793	0.9039819
0.7035633	0.9156053
0.7402563	0.9237333
0.7287656	0.9226490
0.7272727	0.9315833
0.7005871	0.9219384
0.6984046	0.9195129
0.6845571	0.9197902
0.6744995	0.9197429
0.6785417	0.9154476
0.6990861	0.9158416
0.7243081	0.9169756
0.7210577	0.9220757
0.6971477	0.9173465
0.5963855	0.9009816
0.5283792	0.8755341
0.4424701	0.8440217
0.3534653	0.8147486
0.3266814	0.8284337
0.3765854	0.8558997
0.3876207	0.8601906
0.4040797	0.8430868
0.4152859	0.8229148
0.4673945	0.7929066
0.5326892	0.8147139
0.5643154	0.8082329
0.6199925	0.8228571
0.6460140	0.8056220
0.6832770	0.8280723
0.6750524	0.8377382
0.6812012	0.8353365
0.6918790	0.8450952
0.6836224	0.8554286
0.6864407	0.8558300
0.6842701	0.8580094
0.6683805	0.8413423
0.6720112	0.8388903
0.6627707	0.8326223
0.6570276	0.8461160
0.6600398	0.8359088
0.6596289	0.8375789
0.6760300	0.8513761
0.6660528	0.8508312
0.6860880	0.8434490
0.6757328	0.8435097
0.6756426	0.8488185
0.6893717	0.8551048
0.6954780	0.8616462
0.6716504	0.8562678
0.6986301	0.8635027
0.6880580	0.8667655
0.6853583	0.8760189
0.7032393	0.8807376
0.6903688	0.8726166
0.6937725	0.8796567
0.6948548	0.8690754
0.6897561	0.8715750
0.6684466	0.8720655
0.6613018	0.8671279
0.6748634	0.8735672
0.7009815	0.8736948
0.6703564	0.8747902
0.6572973	0.8687398
0.6532172	0.8680947
0.6450533	0.8578282
0.6396861	0.8693609
0.6169908	0.8793393
0.5868545	0.8713090
0.6187364	0.8597721
0.6387833	0.8676136
0.6469616	0.8829787
0.6737539	0.8900339
0.6529269	0.8893623
0.6420502	0.8788820
0.6241713	0.8687524
0.6192926	0.8605763
0.6306977	0.8525656
0.6171411	0.8562917
0.6024445	0.8531553
0.6168675	0.8537985
0.6229651	0.8613478
0.6216255	0.8779912
0.6257278	0.8724236
0.6612287	0.8736253
0.6571099	0.8685267
0.6680264	0.8797205
0.6245050	0.8789305
0.6140668	0.8777900
0.6245630	0.8677163
0.6396654	0.8757866
0.6493256	0.8742149
0.6797568	0.8874810
0.6751103	0.8894002
0.6401571	0.8746692
0.5961439	0.8625509
0.5937134	0.8702514
0.5800828	0.8741569
0.5801374	0.8632270
0.5752264	0.8483000
0.5651198	0.8460597
0.5143485	0.8344744
0.5423924	0.8602751
0.5146549	0.8529993
0.5307411	0.8247002
0.5515687	0.8140691
0.5873522	0.8199668
0.5637885	0.8073902
0.6239679	0.8338929
0.6389776	0.8488372
0.6743542	0.8656201
0.6762268	0.8718897
0.6783263	0.8678421
0.6828015	0.8734628
0.6788445	0.8643987
0.6888155	0.8388676
0.6857260	0.8687277
0.6703074	0.8735456
0.6698675	0.8766120
0.6660316	0.8721283
0.6593570	0.8766894
0.6483516	0.8692810
0.6538598	0.8658100
0.6482282	0.8743590
0.6494881	0.8646277
0.6527062	0.8644724
0.6517541	0.8633024
0.6379860	0.8684492
0.6454628	0.8753112
0.6366843	0.8740626
0.6434231	0.8770216
0.6479385	0.8842661
0.6314631	0.8810555
0.6383035	0.8799199
0.6381343	0.8892767
0.6308623	0.8862968
0.6360767	0.8882784
0.6279847	0.8866517
0.6499215	0.8876096
0.6436372	0.8909521
0.6437950	0.8868793
0.6485714	0.8890100
0.6477905	0.8896398
0.6360929	0.8809739
0.6436782	0.8835171
0.6575758	0.8881109
0.6384120	0.8869153
0.6539006	0.8840274
0.6385662	0.8787802
0.6457798	0.8819341
0.5892828	0.8685406
0.5548587	0.8659704
0.5245459	0.8548857
0.5157609	0.8615487
0.4822103	0.8593511
0.4659763	0.8358276
0.5062937	0.8530330
0.5094851	0.8516406
0.5099412	0.8351648
0.5450515	0.8124157
0.5748942	0.8365355
0.6169996	0.8406401
0.6680774	0.8788802
0.6809798	0.8749320
0.6733569	0.8719642
0.6495230	0.8709511
0.6379172	0.8576873
0.6435250	0.8543110
0.6513957	0.8624044
0.6476754	0.8676186
0.6500179	0.8705417
0.6631065	0.8817112
0.6491599	0.8867562
0.6336502	0.8832563
0.6559151	0.8778867
0.6715581	0.8831658
0.6463824	0.8837281
0.6330239	0.8819122
0.6432314	0.8813931
0.6547351	0.8874679
0.6605649	0.8891447
0.6509164	0.8892212
0.6209172	0.8729708
0.5945353	0.8643190
0.6173007	0.8766753
0.6336347	0.8885863
0.6329181	0.8834454
0.6232858	0.8786593
0.5737884	0.8773743
0.5878034	0.8877702
0.5711232	0.8851253
0.5828276	0.8827620
0.6034989	0.8793768
0.6183540	0.8836386
0.6208482	0.8782315
0.6073729	0.8820969
0.6287794	0.8905981
0.6213833	0.8975406
0.6367656	0.9007648
0.6383759	0.9018188
0.6228038	0.8962989
0.6159839	0.8998175
0.6260850	0.9029663
0.6329915	0.9023613
0.6362188	0.9027700
0.6506145	0.9050004
0.6414350	0.9030946
0.6399543	0.9006420
0.6004789	0.8972771
0.5544008	0.8920520
0.5131905	0.8925620
0.4887083	0.8899751
0.4807644	0.8856772
0.4867233	0.8871893
0.4825954	0.8794028
0.4917044	0.8729912
0.4947351	0.8653481
0.4618215	0.8295708
0.4639575	0.8364551
0.4685556	0.8244924
0.4994819	0.8182796
0.5496002	0.8289227
0.6209624	0.8302872
0.7247569	0.8532893
0.7236446	0.8373760
0.7150838	0.8414468
0.7181159	0.8303665
0.7279774	0.8514644
0.7322994	0.8637957
0.7529489	0.8617205
0.7653123	0.8731809
0.7647582	0.8743741
0.7656747	0.8799463
0.7736812	0.8843325
0.7679683	0.8853843
0.7761438	0.8833478
0.7777481	0.8856230
0.7819355	0.8983891
0.7776050	0.8950962
0.7888466	0.8993070
0.7827381	0.9123435
0.7676667	0.9119151
0.7658429	0.9128423
0.7566933	0.9137298
0.7529797	0.9181287
0.7701559	0.9155399
0.7838654	0.9147688
0.7859504	0.9184692
0.7691987	0.9121464
0.7494867	0.9028183
0.7513812	0.8968316
0.7255210	0.8964461
0.7021071	0.8931458
0.6821242	0.8882140
0.6681931	0.8817109
0.6825339	0.8717727
0.6394323	0.8726143
0.6417638	0.8622222
0.6416215	0.8635365
0.6438261	0.8768420
0.6497529	0.8610419
0.6724083	0.8746966
0.6679469	0.8733112
0.6863491	0.8804388
0.6884204	0.8857176
0.6956164	0.8954575
0.6928314	0.8967851
0.6904550	0.8988131
0.6973848	0.8967220
0.7256721	0.8964451
0.7424126	0.9040653
0.7686028	0.9163478
0.7786305	0.9285182
0.7847071	0.9319475
0.7723516	0.9403595
0.7488477	0.9366367
0.7322112	0.9346143
0.7443749	0.9349973
0.7603134	0.9339908
0.7533590	0.9300406
0.7513603	0.9349076
0.7239997	0.9258919
0.6732708	0.9134063
0.6251312	0.9043554
0.5780250	0.8928958
0.5400184	0.8732914
0.5196397	0.8603028
0.5461255	0.8511835
0.6059530	0.8704046
0.6509338	0.8840484
0.6450641	0.8840104
0.6562500	0.8709599
0.6535793	0.8571429
0.6520826	0.8448706
0.6757315	0.8487143
0.6738397	0.8608000
0.7055606	0.8843473
0.7187826	0.8861380
0.7353103	0.8867342
0.7397334	0.8997418
0.7216824	0.8946763
0.7183395	0.8944496
0.7299925	0.8963541
0.7278044	0.8968727
0.7211281	0.8989470
0.7192140	0.8959645
0.7277191	0.9008503
0.7273659	0.9055646
0.7045022	0.9017772
0.6567067	0.9067167
0.5830267	0.8866638
0.4863166	0.8569089
0.3929456	0.8234717
0.3764377	0.7983643
0.4017711	0.8227388
0.4032764	0.8180226
0.3853874	0.8026543
0.3438486	0.7953857
0.3539687	0.7749466
0.3957447	0.7395395
0.4160363	0.6978596
0.3887350	0.6405780
0.4245283	0.6530463
0.5235602	0.6636891
0.5627783	0.6400000
0.6660854	0.6568266
0.6763006	0.6640841
0.7149009	0.6903394
0.7072961	0.6934037
0.6913156	0.7073171
0.6872852	0.7115789
0.6805195	0.7223975
0.6503378	0.7254306
0.6416443	0.7332625
0.6590106	0.7572193
0.6694987	0.7733473
0.6406250	0.7828390
0.6554054	0.7867994
0.6398570	0.7670213
0.6409131	0.7698879
0.6268657	0.7714286
0.6608280	0.7870143
0.6504854	0.7876371
0.6618123	0.7789047
0.6742671	0.7818089
0.7040971	0.7909270
0.7176895	0.8044747
0.7143945	0.8103711
0.7362637	0.8295455
0.7124277	0.8197044
0.6866524	0.8360499
0.6590563	0.8284561
0.6481203	0.8298629
0.6269113	0.8351421
0.6502610	0.8283963
0.6805846	0.8237585
0.6958797	0.8419567
0.7041344	0.8309666
0.6551724	0.8252383
0.6174757	0.8176265
0.6118721	0.8163086
0.5826257	0.8230241
0.5816327	0.8207705
0.5856967	0.8160262
0.5956113	0.8279933
0.5698324	0.8219291
0.5591532	0.8295688
0.5760673	0.8535032
0.6329670	0.8585742
0.6116876	0.8567096
0.6149615	0.8520527
0.6278215	0.8422653
0.6165884	0.8482549
0.6019823	0.8536221
0.5997899	0.8646223
0.6119481	0.8735119
0.6328125	0.8696566
0.6347584	0.8782784
0.6358595	0.8777409
0.6307054	0.8877181
0.6368967	0.8877352
0.6641156	0.8821696
0.6655490	0.8877236
0.6686022	0.8869936
0.6475129	0.8598416
0.6497854	0.8834165
0.6777778	0.8934911
0.6671994	0.8831858
0.6702454	0.8941110
0.6751592	0.8982002
0.6881720	0.9065800
0.7024965	0.9163368
0.7173025	0.9151484
0.7347611	0.9077658
0.7440230	0.9243028
0.7418435	0.9273632
0.7495407	0.9382296
0.7748660	0.9388730
0.7851288	0.9466226
0.7847960	0.9455859
0.7887708	0.9458150
0.7796976	0.9386250
0.7815610	0.9328577
0.7909346	0.9401496
0.7759648	0.9350704
0.7746269	0.9346208
0.7736080	0.9382376
0.7713660	0.9420714
0.7671557	0.9412209
0.7550351	0.9441568
0.7442515	0.9425669
0.7619675	0.9477193
0.7541276	0.9489904
0.7612100	0.9518735
0.7848460	0.9553333
0.7814010	0.9538512
0.7803838	0.9518091
0.7598098	0.9493146
0.7365729	0.9525140
0.7123074	0.9439903
0.6609356	0.9410172
0.6536335	0.9388179
0.6454739	0.9378465
0.6448581	0.9188878
0.6476881	0.9231623
0.6301172	0.9027466
0.6417131	0.9113374
0.6253415	0.9057052
0.6317178	0.9064822
0.6382081	0.9117425
0.6569839	0.9080292
0.6459397	0.9117718
0.6582797	0.9076517
0.6695452	0.9178787
0.6658249	0.9073608
0.6772487	0.9171504
0.6962641	0.9174220
0.6986232	0.9163498
0.7089128	0.9163740
0.7423403	0.9214831
0.7579129	0.9235770
0.7589988	0.9264484
0.7651630	0.9330394
0.7689625	0.9391536
0.7762960	0.9461251
0.7782382	0.9471841
0.7756257	0.9414456
0.7778738	0.9424172
0.7813227	0.9409371
0.7734591	0.9403250
0.7638207	0.9328748
0.7261954	0.9353462
0.6636691	0.9212179
0.6667885	0.9145174
0.6410504	0.9058746
0.5971524	0.8972650
0.5649092	0.8845354
0.5302699	0.8756330
0.5150484	0.8647210
0.5397914	0.8606702
0.5904952	0.8673776
0.6458365	0.8807197
0.6517035	0.8740294
0.6715076	0.8782840
0.6420477	0.8715209
0.6455115	0.8678507
0.6644650	0.8734358
0.6609461	0.8801403
0.6547491	0.8810559
0.6714628	0.8936605
0.6601745	0.8949143
0.6546105	0.9073409
0.6595828	0.9069335
0.6648055	0.9129360
0.6693285	0.9078033
0.6654637	0.9161462
0.6733025	0.9132948
0.6590278	0.9081854
0.6627791	0.9088000
0.6595851	0.9087582
0.6657079	0.9090478
0.6655237	0.9105428
0.6719356	0.9123427
0.6807532	0.9165589
0.6853265	0.9205538
0.6781104	0.9225046
0.6865387	0.9259639
0.6928950	0.9271692
0.6901698	0.9345903
0.6802704	0.9315943
0.6769457	0.9307946
0.6657831	0.9263120
0.6641695	0.9242451
0.6626926	0.9202454
0.6685405	0.9228527
0.6672315	0.9231013
0.6643549	0.9234410
0.6774978	0.9281151
0.6822014	0.9243867
0.6677609	0.9163079
0.6225529	0.9099547
0.5863918	0.9165014
0.5470588	0.9014704
0.5004615	0.9046584
0.4486394	0.8955415
0.4024457	0.8886190
0.4281984	0.8915876
0.4385287	0.8966219
0.4406831	0.8853981
0.4530945	0.8867846
0.4644780	0.8710825
0.4966642	0.8659341
0.5067713	0.8617271
0.5398619	0.8479237
0.5653855	0.8479926
0.6361717	0.8553150
0.6794110	0.8457565
0.6901688	0.8602228
0.6998079	0.8570927
0.7091960	0.8554654
0.7001195	0.8718994
0.7011414	0.8668908
0.7158082	0.8746374
0.7137658	0.8813139
0.7066724	0.8727613
0.7001465	0.8768951
0.7046632	0.8730949
0.7232666	0.8765616
0.7323462	0.8878544
0.7268867	0.8810098
0.7019267	0.8848635
0.6770115	0.8670834
0.6636738	0.8881374
0.6434654	0.8856461
0.6339203	0.8780423
0.6477516	0.8777576
0.6285815	0.8788340
0.6353377	0.8819377
0.6411483	0.8807803
0.6179457	0.8802309
0.6189857	0.8803510
0.6203544	0.8882771
0.6373728	0.9032403
0.6523203	0.9092689
0.6478186	0.9023404
0.6579202	0.9111088
0.6349736	0.9049959
0.6351897	0.9156293
0.6223646	0.9103556
0.6142461	0.9153876
0.6308625	0.9223222
0.6232868	0.9216656
0.6601360	0.9288775
0.7035176	0.9346223
0.7228244	0.9341452
0.7166085	0.9309208
0.7038627	0.9341308
0.7045127	0.9344575
0.7063315	0.9345234
0.7008164	0.9267922
0.7082485	0.9273964
0.7350711	0.9221916
0.7290593	0.9258153
0.7072098	0.9324963
0.6880789	0.9330791
0.6864198	0.9337685
0.6689515	0.9269536
0.6436238	0.9117120
0.6338028	0.9025135
0.6361733	0.9077021
0.6482728	0.9215539
0.6236054	0.8979808
0.6658310	0.9092127
0.6844737	0.9135429
0.6921479	0.9028227
0.6727352	0.8970831
0.6916293	0.8915956
0.6811780	0.8796968
0.6601446	0.8676735
0.6676880	0.8765195
0.6960836	0.8971370
0.6847868	0.8963574
0.7094404	0.9105171
0.7018521	0.9165877
0.7152689	0.9230202
0.7207747	0.9282792
0.6965367	0.9215122
0.7071644	0.9203283
0.7062621	0.9139323
0.7026914	0.9120586
0.7025714	0.9222481
0.7122479	0.9224226
0.7130014	0.9226006
0.7132583	0.9223979
0.7168331	0.9253263
0.7157352	0.9240820
0.7240317	0.9197493
0.7300411	0.9166448
0.7500967	0.9243975
0.7355164	0.9198249
0.7237926	0.9180031
0.7208241	0.9138014
0.7259966	0.9154223
0.7438473	0.9191164
0.7527863	0.9219563
0.7327156	0.9216877
0.6989400	0.9195872
0.6830136	0.9143003
0.6861417	0.9116688
0.7024235	0.9114215
0.7127843	0.9101664
0.7067845	0.9039931
0.7049930	0.9184953
0.6823981	0.9151631
0.6915088	0.9071720
0.6927382	0.9070163
0.7191879	0.9101137
0.7235006	0.9179957
0.7387297	0.9172275
0.7315965	0.9202582
0.7219952	0.9142594
0.7092179	0.9153137
0.6976192	0.9104225
0.6774986	0.9049977
0.6513679	0.8998416
0.6357778	0.8907905
0.6112266	0.8846107
0.6125534	0.8798939
0.5951551	0.8796793
0.5538323	0.8719565
0.5605344	0.8758630
0.5823563	0.8823953
0.5943215	0.8773251
0.5921220	0.8722531
0.5939193	0.8629114
0.5700780	0.8470907
0.5924547	0.8427117
0.5237763	0.8202259
0.4842848	0.8174576
0.4989655	0.8108652
0.5105469	0.8219447
0.5189189	0.8172458
0.5275064	0.8002187
0.5546571	0.8114548
0.5877193	0.8345357
0.6476256	0.8774779
0.6655727	0.8865741
0.6555773	0.8829910
0.6600129	0.8928243
0.6702128	0.9003405
0.6861925	0.9149030
0.6796471	0.9138627
0.7037249	0.9266925
0.6932111	0.9299527
0.6830680	0.9206829
0.6781577	0.9262055
0.6756534	0.9258051
0.6621984	0.9257435
0.6685744	0.9200077
0.6658241	0.9225037
0.6451951	0.9201290
0.6551899	0.9090909
0.6582529	0.9076422
0.6680963	0.9128529
0.6737438	0.9084899
0.6778144	0.9122137
0.6737653	0.9076667
0.6745325	0.9039216
0.6840517	0.9068643
0.6880405	0.9083216
0.7002251	0.9130031
0.7002012	0.9185905
0.7078091	0.9206782
0.7116588	0.9192993
0.7144240	0.9220779
0.7126259	0.9208847
0.7089413	0.9245930
0.6985539	0.9166902
0.6771624	0.9156214
0.6823835	0.9114883
0.6858997	0.9091653
0.6709654	0.8992994
0.6848784	0.8950054
0.6784819	0.8896086
0.6702665	0.8963079
0.6684773	0.8986616
0.6542087	0.8908620
0.6453431	0.8866732
0.6543007	0.8904756
0.6411841	0.8933110
0.6520297	0.8983882
0.6607444	0.8981968
0.6653789	0.9040974
0.6714328	0.8997539
0.6568212	0.9054553
0.6405229	0.9031157
0.6446886	0.8955348
0.6425339	0.8989104
0.6588452	0.9000888
0.6532715	0.9003839
0.6691496	0.8996989
0.6511103	0.8993263
0.6551519	0.9002146
0.6597506	0.8986345
0.6632734	0.8997948
0.6652906	0.8967848
0.6693540	0.8986323
0.6639107	0.8977264
0.6610050	0.8974751
0.6605468	0.8965363
0.6502899	0.8948372
0.6479602	0.8942602
0.6319821	0.8943303
0.6422632	0.8943439
0.6360981	0.8894709
0.6322082	0.8929269
0.6380224	0.8961680
0.6397526	0.8975841
0.6318384	0.8978460
0.6458604	0.8986880
0.6359495	0.8967011
0.6361015	0.8948784
0.6553414	0.8983936
0.6494284	0.8952420
0.6576317	0.8914479
0.6630219	0.8966910
0.6711297	0.9028085
0.6845507	0.9027668
0.6624277	0.8957525
0.6325301	0.8916671
0.6040510	0.8823233
0.6216345	0.8923342
0.6411382	0.8838632
0.6500462	0.8847921
0.6596760	0.8817753
0.6558845	0.8751272
0.6414917	0.8738999
0.6567613	0.8682021
0.6606177	0.8717090
0.6465284	0.8815676
0.6420063	0.8791658
0.6594038	0.8860009
0.6536850	0.8900932
0.6600813	0.8921801
0.6473232	0.8946941
0.6424492	0.8940341
0.6407405	0.8925753
0.6239046	0.8915701
0.6330916	0.8889574
0.6241573	0.8836820
0.6069579	0.8742444
